text,phishing,type
 이제 전화를 해서 미안해요. 아닙니다. 어떤 문의세요. 인자 평화동이에요. 이예. 평화동인데. 그래 가지고 좀. 소식이 없어요. 우리가 (()) (1달)/(한 달) 있었는데. 그래서 이것이. 좋지 않은 일이 아닌가. 그짝 주소는 쓰덜 않고. 나한테 전화가 (()) 어 편지가 왔어요. 그래서 거기서 보니까 다른 내용이 아니라. 음 가둬놨다고 그러는데. 아 그것들 다 떠나왔다고 그래서. 그 어떻게 하냐. 그래서 지금 날씨는 춥고. n/ 그 그래서 지금 (아) 아가씨한테 전화를 합니다. 뭐 그렇게 그 가둬. 자기 멋대로 가둬 놓고. 거기 가서 지금. 고생하고 있고. o/ 어 혹시 저 말씀 중에 고객님. 죄송한데요. 이 말을 물어보면 죄송합니다만. 머리가 없어요. 예 그 말씀 중에 어떤말. 그 죄송한데 아드님이 (1달)/(한 달) 넘게 소식이 없는 상태인데 지금 보낸 주소가 없이 편지가 왔는데 본인이 지금 갇혀 있다라고 편지를 보냈다는 말씀이세요? 그렇죠 뭐하냐면은. o/ 어디에 갇혔다고요. 어디가n/ 있는가를 모르고서 그쪽은 주소가 없는디. 저는 그 편지가 왔어요. 근까 왜 갇혀 있는지 본인도 모르고 갇혀 있다라고 연락 그 편지가 온 거세요? 내 느낌이 그래요. o/ 아 그 편지 내용이 더 뭐 없습니까. 고객님? o/ 그 젊은 놈이 그 신기가 있는. 그렇게 되서 그냥 이 아버지가. 아무 (()) 없어요. 그 고사동이 본적이고. 그래서 내가 어떻게 해서 내 아들 갖다가. o/ 혹시라도 예복이라도 보내줄까. (()) 그렇다고 그러면은. 어떻게 뭘 잘못혀서 그런 것이냐. n/ 잘못했다 그러면. 거기를 찾아가야 하는디. o/ 거기 뭐 교도소에 계신 건가요? o/ 교도소에 들어가신 거세요? 교도소는 아니고요. 근까 아예 어디에 있는지에 대한 부분은 편지로 오질 않았고 그냥 본인이 갇혀 있다라고만 연락이 오신 거세요? o/ 아까 전에 고객님 말씀하실 때. 죄 지고 그랬으면 죄를 받아야 하고 그러니까. 이건 그것이 아니고. 들어가도 못하고. 네네. 고객님. 어떤 말씀인진 알겠습니다. 근데 제가 도움드릴 수 있는 사항은 없어서 고객님 전화 종료하시고 (182번)/(백 팔십 이 번)으로 연락해 보시겠습니까? 아니요. (182)/(일 팔 이). 네 (182번)/(하나 팔 이 번) 누르시면 바로 연결될 거예요. 고객님. o/ 다시 (1번)/(한 번) 해주세요. o/ 예. 그거 (누) 전화 끊고 그거 누르세요. 고객님. 아 (182)/(일 팔 이)가 뭡니까. (182번)/(일 팔 이 번) 경찰서입니다. 고객님. (182번)/(일 팔 이 번)으로 문의해 보시면 안내해드릴 겁니다. 아니. 다시 하면 돼요. (182)/(일 팔 이)에 전화를 하라고. 언제. 고객님이 전화 종료하시고 연락하셔서 저한테 말씀하신 내용 그대로 말씀하시면 되세요. o/ 네. 전화 종료하시면 됩니다. 이 (182)/(일 팔 이)로 전화 (1번)/(한 번) 더 하면 돼요? 네. 전화하시면 되세요. 아유 수고 많네요.,0,2
 이 문방구라는 것 자체에 대해서 시청이나 구청에서 허가를 내주는 부분이 아니라 o/ 제가 혹시 그 아동 관련해서 경찰서에서 상담이 가능한지 그 서부 경찰서를 통해서 (1번)/(한 번) 확인을 했는데요. o/ 선생님께서 처음에 말씀을 해 주셨을 적에 이제 그 장난감 칼이라던가 성인 관련된 물품이라고 하지 않으셨습니까? o/ 그래서 제가 이 부분은 경찰서 쪽으로 (1번)/(한 번) 말씀을 드렸더니 그 풍속계 쪽으로 (1번)/(한 번) 확인을 했는데요. o/ 이 성인 관련된 물품이라는 게 정말로 성인 용품이라고 하시면 경찰관이 출동을 해서 확인할 필요가 있다라고 말씀을 하시면서 아 성인 물품이 아니고 성인 그러니까 (19)/(십 구 세) 이상이 쓰는 그런 그런 거예요. 성인 물품이 아니고. 아 (그러니까)/(까) 단순히 성인들이 쓸 수 있는 그런 위험한 o/ 그러니까 (()) 초등학교 앞인데 초등학생들이 쓰는 물건이 아니고 o/ 각종 이제 요즘에 뭐 레이저 빔 같은 거 있잖아요. 이제 안구를 손상시키는 그런 물품을 얘기한 거예요. 성적 물품이 아니고. o/ 아 알았습니다. 그 우선은 이제 그렇게만 말씀을 해주셔서 전달을 했을 때 만약에 그런 걸 뜻하는 거라면 경찰관이 출동을 할 순 있다고 말씀을 해 주시더라고요. o/ 근데 이제 그런 게 아니라 그냥 단순히 이제 뭐 레이저 빔이라던가 뭐 활이라든가 뭐 이런 부분이라고 하시면 지금 조금 확인이 어려울 것 같은데. 확인이 어렵다고요? o/ 네. 아무래도 이제 물건을 파는 부분에 대해서 이제 뭐 따로 이렇게 o/ 그게 신청이나 구청에서 따로 (()) 제가 인터넷에 그 관할이 아니라 하셔서 내 인터넷 좀 찾아봤는데 n/ 그런 지자체에서 그런 활동 단속을 하더라고요. 학교 앞에라든지 n/ 그 유해 활동을 단속하는 그런 기사도 있고 하던데 전혀 그런 활동이라든지 관할 부서가 없다는 거네요? o/ 네. 지금 뭐 아동 복지 담당자라고 해봐야 뭐 어린이집이라던가 그냥 교육비 지원이라던가 이런 부분만 관리를 하고 있고 따로 이 아동 보호라던가 이런 부분에 대해서는 지금 상담이 조금 어렵습니다,0,2
"나 오늘 피곤하니까.

아 저는, 아니겠어요.

내 말 들어, 내 말 들어 이제 내가 지금 본인, 본인을 위해서 본인이 억울한 피해 안 당하게 최소한 잘해주고 있거든, 계속 이러면 안돼, 그럼 진짜 현행범 체포할 수밖에 없어.

에? 그건 아니죠.

왜 그렇게 하냐고 그러니까.

어우 그니깐요, 왜, 왜, 왜, 왜, 그러시냐고요.

저기 지금 피해자가 있으니까 그러는거 아니여

아 피해자라뇨. 아 나 정말

자 빨리 와요. 빨리

일단, 일단 저리로...

저도 가고 싶어요. 가고 싶은데, 왜, 왜 저한테 그러시냐고요.

피해자하고 얘기해 나한테 얘기하지 말고, 나한테 얘기해 왜 그거를. 피해자하고 얘기해 피해자한테, 내가 분명히 얘기할 기회를 준다는데. 그 이상 우리가 그 이상은 안돼. 거 본인이 해결할 문제야. 그러니 술을 깨란 말이야 술을.

어우 저 깼죠.

정신 바짝 차리라고 지금, 큰 사안이 심각할 수 있어, 자꾸 떼쓰지 말고

빨리 들어와요.

일단 들어, 들어와서, 들어와서 얘기를 해, 들어가서 내가 우리가 억지로 하는 거 아니잖아 지금, 억지로 할 수 있는데 억지로 않하고 있는 거야 지금.

아니 근데.

아 피곤하게 하네. 일단 들어와, 일단 들어와.

빨리, 빨리 와요 빨리.

아이고 아이고 아이고 아 왜 이러세요.

아 체포할 수도 있어 진짜 이러면 안 돼.

왜 이러세요.


어허! 이 자식이 진짜!

아니 왜, 왜 이러세요. 아니 왜 이러세요.

잡아 빨리!",0,2
"여보세요여보세요네. 형사님누군데?아니아니. 저. 그거. 신고당한 사람인데요.김ㅁㅁ이요?네.아. 김ㅁㅁ이라고 얘기하지, 신고당한 사람이 수십명인데, 뭐.네. 근데, 제가 뭘로 신고당했어요?저기. 문자. 성적인 문제 백뽀지아. 뭐 그런 문자 보냈다고.아. 그런 걸로 신고당했어요?응?아. 그런 걸로 신고당했어요?응.따른 거는요?딴거는 없는데, 왜? 또 딴거 잘못한 거 있어?아니요. 그런 건 없는데, 혹시나 싶어서요.그거야, 여자한테 그런 성적인 대화, 섹스하자, 그런게 통신매체이용음란죄이거든.아. 그걸로 신고했어요?응. 그래. 딴 거 있어요? 말해봐. 빨리. (웃으며)아니요갑자기 왜. 둘이 알고 지낸지 오래됐잖아.그러니까. 원래 그런 말도 했는데.원래 그런 말 했었어?네. 그런데, 갑자기.둘이 어떤 사이야 도대체.모르겠어요. 갑자기 그러니까.옛날에도 했는데, 이번엔 좀 심했데, 자기가 볼 땐.네?이번엔 좀 심했데, 예전에도 그런 일이 있었는데, 예전엔 그냥 참았는데, 이번엔 심해서 했다는데.참은 게 아니고, 잠시만요. 통화 좀 할 수 있을까요?응. 나랑?제가 그게....응 제가 그게 전에도 자기도 그런 말을 한 적이 있고 그랬는데, 갑자기 신고를 당하니까 좀 황당하죠.응 그러니까 그게 수치심을 느꼈다는 이 말이잖아요.그렇지, 성적으로.아.어차피 뭐 고소장 접수했다고 해서 다 처벌받는 것도 아니고.아 처벌받는게 아니라고요?그렇지. 본인 조사도 안했는데, 어떻게 처벌을 해?조사받고 혐의가 증거가 있잖아요?그렇지 증거가 있으면 처벌이 있는 거지. 사천에서 조사할 거니까. 조사 잘 받어. 우편으로 보낼거니까.벌금이 되는 거예요?그건 모르지.전에도 그런 말 서로 한적 있는데, 캡쳐본 갖고 있는데.몰라. 그런 얘기 하지 말고, 서로 그때 만나서 얘기해. 담당형사한테.알겠습니다.응.",0,2
언니요 오셔서 제가 하나은행 될까 백업 개인정보유출 신청을 아예 아예 모든 은행거래 계좌를 제가 직접 가서 세차 하지 못하게 하면은 못 하도록 그걸 다 잠가 놨거든 은행에서 하나은행 2013년도 여름쯤에 돈이 안 되게 사는 사람이 아무리 하면 그렇게 모든 은행에 경우는 그게 아니고요 불량 직원들도 이번 사건에 대해 주세요 일부 불량 직원들은 했는데요 보안카드를 찾아서 근데 지금 이상한 거 아니잖아요 해서 직접 만들어서 통장을 만들어서 판매를 그런 식으로 식사를 하자는게 아니고요네네네 없어요 단무지 국가기관 거기 신경 썼다 하더라도 안 하셔도 괜찮습니다 그랬던 거 빼고는네 범죄수사에 그러면 범죄수사 전화번호,1,2
"군인 거 있는데 명의도용사건이 사건 접수가 되어서요 맥박이 확인 차 연락 드렸어요 맞으시죠네 혹시 남성인데 김영철이라는 사람 아침에 분이십니까 들어본 적도 없으시고요 제가 왜 아냐면 주범으로 병가를 냈습니다 안 하시는 겁니까 좀 설명 좀 줄여야 될 것 같아요 돈이 2014년 7월 7일 경에 경기도 광명시 철산동 농협관 하나은행 총장님 이름으로 된 법인 계좌로 가결되었습니다 저희가 없기 때문에 좀 괜찮아 처리하는 동시에 일단은 작년 7월경에 혹시 철산동에 방문하셔서 하든지 있으니까 제가 말씀드린 계좌이체를 금융감독원에 제출 해본 결과 확실히 통장으로 이번 사건 자체가 이제 보니 뿐만이 아니라 전국적으로 180명이 4학년 휴가철인데 광범위한 금액 확인 할 것입니다 금강경과 함께 있고 싶은데 연락 좀 이유는 본인이 직접 종결자를 증상 하셔가지고 금전적인 색깔 바꿔 있으신지 아니시면 개인정보가 유출되는 사 가지고 연락을 드린다고 말씀 드린 내용 중에 본인이 알고 계셨던 내용을 하나도 없으신 거예요 잘 모르겠고 알겠습니다 연락 드리면 본인 통장으로 인해서 불법 자금 이동이 되었어요 입금 시키면 혹시 메모 가능하십니까 앞으로 그 연락을 드렸는데 가능하시면 보니까 내가 간단하게 설명을 드릴게요 중고나라 사이트 말고 아시죠 중고매물 사고 팔고 아니 네이버 카페 중고나라 찾아 모르세요 이쪽으로 국가의 전자제품 싸게 판다고 올려놓고 농협 하나은행 통장으로 입금 시켰어요 금액만 인출하고 잠적한 상태 물건을 보내지 않았습니다 이게 그런 식으로 저희 쪽으로 4,500만 원 가량 신청을 하고 있고요 본인 앞으로 지금 확인해 보니 고민이 좀 받아 주셔야 하세요 없으신 분들은이 상태로 숙제를 하고 있습니다 1층 없으시기 때문에 욕실 돈이 있을 때 유일하게 남은 증가 파일로 세팅을 하게 될 거예요 근데 바로 바로 진행해 드리겠습니다 하시면은 거주지로 공문서로 발송해 드릴게요 많으시겠어요",1,2
" 여보세요? 불법 차량 저기 축을, 신고(하려면)/(할라면) 어디로 해야 (돼) 돼요? 축을 신고하고 싶다는 게 어떤 말씀이세요? 불법 차량이요. 불법 차량이라는 게 고객님. b/ 뭐 구조 변경 신고 말씀하시는 건가요? 아니면, 불법 구조 변경 신고 말씀하시는 건가요? 예 에 에 그거 불법으로 바른 거. 불법으로 해가지고 신고를 (하려고요)/(할려고요). 아 네. 고객님 불법 구조 변경 신고는 b/ 경찰서로 신고하시는 건데 b/ 경찰서에서 신고하면 b/ 경찰서에서 확인하고 저희 차량등록과 쪽으로 b/ 고객님 이제 이루어지는 부분이 있어서요. o/ 한번 통화를 해보시겠습니까? 들어와 들어와. 경찰서 쪽으로, 네 고객님, 경찰서 쪽으로, 경찰서에서는, 자기네들이 안 한다 (그러던데)/(고던데). o/ 경찰서에서 b/ 고객님, 해당 차량에 대한 조사를 진행하고 b/ 차량등록과에서 원상복귀 명령이, 진행이 되는데 b/ 저희 차량등록과에서는 b/ 우편물에 대한 부분만 발송을 (하고요)/(하구요). o/ 그 신고에 대한 행정처분은 이제 그, 신고에 대한 조사는 b/ 경찰서에서 합니다, 고객님. 한번 통화를 해보시겠어요? (여태껏)/(여지껏), 파출소에서 와서 신고를 해서. 찍어 가지고 갔어요, 사진을. o/ 여보세요? 찍어갖고 갔는데 이건 우리가 할 수 있는 부분이 아니니까, 그 차량 등록사업소 그쪽하고 문의를 하라 그러더라고요. o/ b/ 어 고객님 이 부분은 b/ 저희가 부서에서 이미 이제 확인이 된 부분인데 b/ 이제 경찰서로 먼저 신고를 해주셔야 되서 파출소 (말고요)/(말구요). o/ 연락 한 번 해보시겠어요? 예 예 알겠습니다.",0,2
"[저희가 지금 이 김태환을 중심으로 한 명의도용 및 불법거래 사기단을 검거하는 과정에서 대량의 신용카드와 대포통장을 압수를 했습니다.
  네.
  근데 문제가 되는 게 뭐냐면 이 증거품 속에서 XXX씨 명의로 된 농협과 국민은행 이 두 통장이 압수가 되었고요.
  네.
  이 두 통장은 저희가 해당 은행에 대조를 해봤더니 올해 1월 13일입니다.
  네.
서울시 영등포구 문래 지점에서 본인 명의로 개설된 통장임을 확인이 됐는데
  네.
  본인께서 이 두 통장에 관해서 아시는 내용 있으십니까?
본인 이 영등포 문래 지점 방문한 사실이 전혀 없으십니까? 그러면?
  네.
  혹시라도 금전적인 대가를 받고 통장을 판매를 하셨거나 아니면 제3자에게 양도한 사실이 있으십니까?
  아니요. 없어요.]",1,2
"[본인께서 아시는 대로만 좀 말씀을 좀 해주십시오.
  네. 뭔데요?
  네. 본인께서 혹시 수원시 팔달구에 거주하던 40대 남성입니다. 김태환이라고 하는 사람인데 아시는 분인가요?
  저 어디서 연락 주셨다고요?
  서울중앙지검 첨단범죄 수사1부입니다.
  어 성함이 어떻게 되세요?
  박승환 수사관이요.
  아 그래요?
  네. 말씀하세요. 편하게
  누군지 모르겠는데요?
  뭐 수원시 팔달구에 거주하던 40대 남성 김태환이라는 사람 전혀 모르시는 분이세요?
  네.
  네. 자 그렇다면 본인께서 최근 3년 사이에 지갑이라던지 신분증, 여권, 휴대폰, 체크카드, 신용카드 이러한 개인정보가 유출될 만한 물건들을 도난당하셨다거나 분실하셨다거나 하신 적 있나요?
  아니요. 없는데요.
  전혀 없으시고… 본인 메일이라던지 사용하시는 이메일, 또는 SNS 이러한 것들이 해킹을 당하셨다거나 제3자가 해외에서 로그인을 시도했다거나 뭐 그러신 적 있나요?
  아니요. 없어요.
  전혀 없으시고? 네. 알겠습니다. 자 제가 지금 이렇게 여쭤본거는요. 저희가 김태환을 중심으로 한 명의도용 및 불법거래 사기단을 검거하는 과정에서 대량의 신용카드들과 대포통장, 보안카드, 휴대폰 등을 증거품으로 압수를 했어요.
  네네.
  네. 이 증거품을 압수하는 과정에서 다른게 아니고… (생략) 본인 명의로 된 농협과 국민은행 통장이 압수가 되어서 이렇게 연락을 드렸는데 이 두 통장 저희가 해당 기관에 대조를 해 본 겨로가 올해 1월 13일날 서울시 영등포구 문래동 문래 지점에서 본인 명의로 개설된 통장임을 확인을 좀 했어요.
자 본인께서 이 두 통장에 관해서 아시는 내용 전혀 없으셨나요?]",1,2
"['네?', '서울 중앙 지검에 이영남 수사관입니다', '예', '그 다름이 아니라 본인 앞으로 명의 도용 사건에 관련해서 몇 가지 확인 전화 차 연락 드렸는데 통화 가능 하신 가요?', '예', '예.', '본인 혹시 전라도 광주 출신에 41세 남성 박성재씨 알고 계십니까?', '아니요', '박성재 씨 전혀 모르시는 분이신가요?', '네', '그 제가 이렇게 여쭤보는 이유가 얼마 전에 저희 수사과로 검거가 됐는데, 검거 당시 소지품에서 (삐-) 이름으로 된 하나 은행 우리 은행 통장이 발견되었습니다', '어?', '저는 하나 은행 통장이 없는데요?', '일단 그래서 제가 이런 통장에 대해서 지금 조사를 해본 결과, 정확히 2016년 8월 16일 경기도 광명시 철산 지점에서 이 2개의 통장이 발견되셨던데, 그때 당시 본인께서 직접 계설하셨던 통장 맞으신가요?', '아니요', '본인 명의로 통장 개설이 되셨는데, 본인께서 계설하신 건 아니시라고 말씀해주신 거네요', '네', '어 그렇다면 본인 최근 삼년 사이에 뭐 지갑이라든지 신분증 개인 정보가 담긴 물건은 분실하신적 있었나요?', '아니요', '알겠습니다.', '자 그럼 일단 뭐 사건 같은 경우에는 지금 현재 본인 뿐만 아니라 이렇게 연루가 된 게 아니라 본인 외에도 지금 전국구로 200 여명 가까이 연루가 되신 특대 금융 사건이신데, 지금 일부분을 보시게 되면은 뭐 본인이 직접 은행에 방문하셔서 통장을 계설하시고 박성재 일당들에게 돈을 받고 통장을 넘겨드린 사기범분도 있으셨고요.', '또한 본인도 모르는 사이에 명의 도용을 당하신 피해자분들도 많이 계신다는 거예요.', '여보세요?', '네', '따라서 오늘 본인한테 연락드린 이유가 뭐냐면은 예 본인 같은 경우에는 이 두 통장에 대해서 명의 도용을 당하신 피해자이신건지 통장을 넘긴 사기범이신건지 간단하게 확인 전화 차 연락드린 겁니다', '아...', '예 무슨 무슨 말씀인지 이해되셨나요?', '네?', '후...']",1,2
여쭤보려고 그러는데 노인 학대하는 데 신고하는 데가 어데 n/ 어 어데 쯤 있어요? (그) 그 n/ 전화를 좀 연결해 줬으면 좋겠는데 n/ o/ 어르신분들 이런 노인 학대하는 부분에 대해서 상담 가능한 부서 말씀이십니까? n/ o/ 우선 부서를 먼저 확인을 해보겠습니다. 잠시만 기다려 주시겠습니까? n/ o/ 기다려 주셔서 감사합니다. n/ 어 선생님 우선은 저희가 그 어르신들이 이런 노인 관련해서 담당하고 있는 부서는 있는데요. n/ o/ 선생님 말씀 주신 학대 관련해서는 n/ o/ 조금 업무 가능한 부서 확인이 조금 어려운데 n/ 학대하는 부분에 대해서 경찰서 쪽으로 신고 접수는 하신 건가요? n/ o/ 아니에요. 그런데 내가 하는 게 아니고 n/ 내가 아는 사람이 그 아줌만데 그 할머니가 n/ 사위가 저 뭐야 그 n/ 이 그 인자 집에 팔아 먹을 게 없으니까. n/ 아주 근데 이제는 팔아 먹을 게 없으니까 인제 지금까지는 인제 집을 (1채)/(한 채)로 팔아 먹고 n/ 그 집 가지고 이제 (저 저) 저 빚을 해줘가지고 n/ 같이 사는 모양인데 근데 (회) 회사도 안 가고 술만 쳐 먹으면 회사도 안 가고 그래 하면서 이제 (()) 이제 팔아 먹을 게 없으니까 n/ 이 할머니를 때리고 이제 이 옆에서 그 나가라고 그러고 이제 이 학대를 하는 모양인데 이거는 갖다가 경찰에다가 신고를 한다고 해서 되는 것도 아니고 이 상담하는 그 상담사를 이야기를 해서 내가 들어보고 n/ 그 그분하고 (한) 저 내가 저걸 (1번)/(한 번) 해보고 n/ 그걸 해야지 그래서 내가 전화를 (1번)/(한 번) 드려봤어요. n/ o/ 선생님 너무 죄송하게도 따로 구청이나 시청에서는요. 상담 가능한 부서가 없고요. n/ 그런 학대하는 부분에 대해서는 경찰서 쪽으로 신고 부탁드리겠습니다. n/ 아 경찰서로 해야 됩니까? n/ 그러니까 그럼 아 알았습니다. n/ o/ 네 선생님 예 부탁드려 너무 죄송합니다. 아니여 하도 답답해서 옛날에 내가 한 (1)/(일) (2년)/(이 년) 데고 살았는데 n/ 그 내가 알기로는 그저 n/ 옷 (1벌)/(한 벌)도 사주는 걸 내가 보지를 못했고 n/ 뭐 (()) 뭐 뭐 양말까지 신발까지 해서 (1)/(하나) 를 사주는 걸로 못 봤고 네 n/ 밥 먹으러 가면은 라면 (1)/(하나) 끓이는 거 라면 (1)/(하나) 주고 저희끼리 가서 밥을 좀 처먹고 들어오고 이런 식으로 학대를 하는 모양인데 n/ 그렇다고 해서 이제 신랑을 갖다가 신랑이 이제 오늘 오늘도 n/ 하니까 막 저 딸래미가 와가지고 n/ (방 방) 방구석에 다가 딱 들어앉아 놓고 때려 죽인다고 난리고 그 이러니 그러니까 우리 집에 자꾸 오는데 n/ 이걸 갖다가 어떻게 해야 될지 나는 n/ 이거 이제 몰라가지고 n/ 상담센터가 있는가 싶어가지고 전화를 드렸는데 n/ 그 내용을 (1번)/(한 번) 더 검색을 해봤더니 n/ 그 저희 시청이나 구청은 아닌데요. n/ 중앙 노인 보호 전문기관이라고 해서 o/ 그게 있어요. 거기 그 있는데 n/ o/ 예 거기 (그) 거기하고 내가 전화를 (1통화)/(한 통화)하고 싶은데 그럼 연락처 확인되었는데 바로 말씀을 드려도 예 메모 가능하실까요? 예 말씀해 주세요. 네 정확하십니다. o/ 예 예 알겠습니다. 예 고맙습니다. o/ 예 아무쪼록 잘 해결되기를 바라겠습니다. o/ 예 나도 그랬으면 좋겠는데 이게 그냥 끝날 것 같지가 않아 가지고 예 그렇습니다. n/ o/ 예 고맙습니다. 잘 해결되기 바랍니다. 예 예 수고하세요.,0,2
송장 두 개를 발견했는데 신한은행에서 국민은행으로 확인이 되고요 알고 계셨어요 아니면은 지금 명의가 동행이 된 건데 계셨어요,1,2
알고 계신 2분이 있으십니까 연락드리 전반적인 돈을 받고 통장으로 계시는지 아니면 개인정보 유출에 대한 생각을 확인하기 위해서 연락을 드린 부분이고요 현장에서 본인 명의의 통장에 돈 꼭 가져야 되는 상황입니다 피해자가 많이 싸면 잠시 협조를 부탁 드리겠습니다 서울중앙지검 이고요 전화번호가 아닙니다 혹시 알고 싶다면 30점으로 부탁드리겠습니다 제부도 통화 내용은 옥수수 상태로 진행이 되고 차후에 1동 스타일은 보니까 받으실 수 있을 겁니다 아시겠습니까 예 알겠습니다,1,2
"[그대로만 진술해주시면 되고 또한 제가 전반적인 과정을 녹취로 진행하고 있습니다.
녹취파일은 다 명의도용 당하신 명의도용 피해자가 맞다 하면 저희가 법원에 제출해가지고 본인 무혐의 처분 받으시는 중요한 증거자료로 활용을 할 거예요.
녹취의사 진행과정에서는 제3자의 목소리라든지 기계음, 소음 이런 것을 같이 녹음이 되게 되면 증거자료로 채택이 되지 않기 때문에 본인 혹시… 본인 혹시 지금 근무 중이신가요?
아~ 그러시면 제3자의 목소리라든지 기계음, 소음 이런 것도 안 들어가게 잠시 녹취 조사 지금 가능하시죠?
녹취 조사 진행과정에서는 본인 개인정보 보호법에 따라서 저희 검찰에서는 본인의 개인정보에 해당되는 주민등록번호 뒷자리라든지 계좌번호, 비밀번호는 묻지도 않고 본인도 진술하실 필요가 없습니다.
그런 거는 녹음이 되게 되면 녹취파일을 사용할 수 없기 때문에 본인이 유의해주시고 잘 알겠지만 은행 계좌라는 건 본인이 신분증 가지고 방문하셔야지만 계좌개설이 돼요.
본인이 최근에 전혀 방문하신 적도 없다고 진술하셨음에도 불구하고 본인의 계좌는 버젓이 만들어져서 범죄에 이용되고 있었는데 그렇다고 하면 저희 입장에서는 다른 명의도용 피해자들처럼 XXX씨 개인정보 유출된 걸 가지고 이 김명철이가 위조된 신분증을 제작을 해서 대포통장 만들어 놓고 저희한테 거짓 진술하고 있다 이렇게 판단이 되는데]",1,2
